birthDate;maritalStatusCode;sex;creliq;ocupacao;numeroDependentes;idade;credAberto;updateDateTime;companyCnpj;occupationCode;occupationDescription;frequency;amount;currency;date;amount;currency;year;availableAmount;availableAmountCurrency;blockedAmount;blockedAmountCurrency;automaticallyInvestedAmount;automaticallyInvestedAmountCurrency;contractNumber;ipocCode;productName;productType;productSubType;contractDate;disbursementDate;settlementDate;contractAmount;currency;dueDate;instalmentPeriodicity;instalmentPeriodicityAdditionalInfo;firstInstalmentDueDate;CET;amortizationScheduled;amortizationScheduledAdditionalInfo;taxType;interestRateType;taxPeriodicity;calculation;referentialRateIndexerType;referentialRateIndexerSubType;referentialRateIndexerAdditionalInfo;preFixedRate;postFixedRate;additionalInfo;feeName;feeCode;feeChargeType;feeCharge;feeAmount;feeRate;chargeType;chargeAdditionalInfo;chargeRate;
1949-11-08;VIUVO;MASCULINO;1;1;0;71;6;2022-04-02T16:43:07.960Z;31006306407297;RECEITA_FEDERAL;01;MENSAL;854.1154;BRL;2022-04-02T10:11:18.710Z;144019.7553;BRL;2017;72874274.7701;BRL;17090601.1581;BRL;56128347.1773;BRL;3735014899895;18982806989426153155394887548294360976197;Cartão de Crédito;FINANCIAMENTOS_IMOBILIARIOS;MICROCREDITO;2018-09-07;2023-11-29;2025-05-17;119880.1176;BRL;2025-12-14;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2021-04-06;0.4472;SAM;NA;EFETIVA;SIMPLES;AM;30/360;CREDITO_RURAL;TRFC_PRE;Informações adicionais;0.7818;0.4873;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1998-03-16;UNIAO_ESTAVEL;MASCULINO;1;1;0;48;6;2022-04-02T17:57:35.715Z;87833154223524;OUTRO;01;ANUAL;4002.6467;BRL;2022-04-02T07:57:05.065Z;173249.5423;BRL;2019;86362373.5842;BRL;80054926.7004;BRL;28497747.1994;BRL;4353788876782;17103456120206983860294879347637346824017;Crédito para compras em parcelas ou prestações;FINANCIAMENTOS_IMOBILIARIOS;INVESTIMENTO;2019-02-21;2022-03-18;2022-09-15;147594.5033;BRL;2029-10-13;MENSAL;Informações adicionais sobre periodicidade;2020-08-19;0.7736;SAC;NA;NOMINAL;COMPOSTO;AA;30/360;CREDITO_RURAL;TCR_PRE;Informações adicionais;0.6888;0.4279;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.8006;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.6535;
1964-07-23;CASADO;OUTRO;1;1;1;83;14;2022-04-02T03:48:18.318Z;13860678450558;CBO;01;SEMANAL;4584.8899;BRL;2022-04-02T04:17:05.093Z;109128.4506;BRL;2016;64378766.749;BRL;91698627.344;BRL;38081041.2379;BRL;6973699265044;11525970950212942028697061039529593907438;Crédito direto ao consumidor;FINANCIAMENTOS_RURAIS;INDUSTRIALIZACAO;2021-09-01;2024-01-29;2025-02-24;49931.5672;BRL;2028-05-13;TRIMESTRAL;Informações adicionais sobre periodicidade;2018-08-18;0.4724;OUTROS;NA;NOMINAL;COMPOSTO;AA;21/252;POS_FIXADO;LIBOR;Informações adicionais;0.5954;0.2065;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.3462;
1976-09-07;OUTRO;OUTRO;1;1;2;32;7;2022-04-02T01:13:50.728Z;78513403378701;CBO;01;OUTROS;144.958;BRL;2022-04-02T04:12:14.664Z;3900997.6047;BRL;2021;28533987.66;BRL;2908870.0815;BRL;95810974.7705;BRL;6231299090851;08356241071941022594202645825723309918256;Crédito direto ao consumidor;FINANCIAMENTOS_RURAIS;INVESTIMENTO;2018-02-12;2027-08-02;2028-01-15;296074.1313;BRL;2029-07-20;BIMESTRAL;Informações adicionais sobre periodicidade;2020-07-10;0.6752;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;COMPOSTO;AM;30/365;FLUTUANTES;IPCA;Informações adicionais;0.0691;0.1571;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1959-10-28;OUTRO;NAO_DISPONIVEL;1;1;1;68;15;2022-04-02T06:23:42.424Z;00578645447275;RECEITA_FEDERAL;01;OUTROS;298.2825;BRL;2022-04-02T01:37:20.517Z;210518.9923;BRL;2018;85874815.2887;BRL;5975054.458;BRL;37277387.816;BRL;7783149267580;03368485777510553799409944340911871178709;Crédito renovável misto ou rotativo;FINANCIAMENTOS_RURAIS;AQUISICAO_BENS_OUTROS_BENS;2019-06-29;2023-01-27;2026-05-13;827797.0256;BRL;2027-07-26;QUINZENAL;Informações adicionais sobre periodicidade;2019-03-27;0.4909;SAC;NA;EFETIVA;SIMPLES;AA;30/365;POS_FIXADO;TCR_PRE;Informações adicionais;0.0666;0.6952;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.0596;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.8145;
1995-03-29;CASADO;FEMININO;1;1;1;77;15;2022-04-02T09:51:20.122Z;25065362618675;OUTRO;01;QUINZENAL;3448.4129;BRL;2022-04-02T17:04:46.117Z;334640.5702;BRL;2017;24775863.4597;BRL;68971359.9556;BRL;45003041.961;BRL;8716089860489;23904311799804143487722621425019109567396;Crédito com renovação simples;FINANCIAMENTOS_IMOBILIARIOS;INVESTIMENTO;2019-10-20;2025-04-15;2026-10-24;33872.6594;BRL;2029-09-30;SEMESTRAL;Informações adicionais sobre periodicidade;2019-04-30;0.5242;PRICE;NA;NOMINAL;SIMPLES;AM;30/360;SEM_TIPO_INDEXADOR;TJLP;Informações adicionais;0.124;0.2952;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;68971359.96;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1965-01-29;DIVORCIADO;MASCULINO;1;1;0;18;2;2022-04-02T17:29:35.486Z;23411468480524;CBO;01;SEMESTRAL;978.8192;BRL;2022-04-02T08:58:18.735Z;211687.7857;BRL;2022;3760024.0949;BRL;19584427.6432;BRL;78012244.1852;BRL;0197432418470;76888638389278423147348533494099710452218;Cheque especial;FINANCIAMENTOS_IMOBILIARIOS;FINANCIAMENTO_HABITACIONAL_EXCETO_SFH;2021-02-13;2024-01-12;2024-06-28;134881.0937;BRL;2026-10-17;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2021-09-11;0.262;OUTROS;NA;EFETIVA;SIMPLES;AA;30/365;CREDITO_RURAL;TRFC_POS;Informações adicionais;0.9847;0.7948;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;19584427.64;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.6937;
1954-10-07;CASADO;FEMININO;1;1;0;73;14;2022-04-02T14:09:44.750Z;78782338327643;RECEITA_FEDERAL;01;QUINZENAL;2248.9753;BRL;2022-04-02T19:02:34.973Z;338261.715;BRL;2017;45751299.7335;BRL;44985008.6798;BRL;30841876.6674;BRL;0861566226869;77019928379319907327155837063407728954048;Crédito pessoal;FINANCIAMENTOS_RURAIS;INDUSTRIALIZACAO;2019-10-20;2022-04-30;2026-11-04;83949.943;BRL;2027-07-29;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2018-04-04;0.174;OUTROS;NA;NOMINAL;COMPOSTO;AA;21/252;OUTROS_INDEXADORES;SELIC;Informações adicionais;0.6192;0.0434;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1989-06-26;CASADO;NAO_DISPONIVEL;1;1;2;72;1;2022-04-01T20:51:57.542Z;62110728763887;OUTRO;01;SEMANAL;438.1949;BRL;2022-04-01T23:00:18.904Z;358419.7657;BRL;2017;72823569.2014;BRL;8773023.2231;BRL;60165404.6577;BRL;8803914246809;97905517240726354427412662455634202313036;Cartão de crédito de loja;FINANCIAMENTOS_RURAIS;FINANCIAMENTO_HABITACIONAL_SFH;2018-05-09;2024-02-27;2027-08-18;400221.4131;BRL;2029-11-20;QUINZENAL;Informações adicionais sobre periodicidade;2018-07-04;0.5248;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;SIMPLES;AM;30/365;OUTROS_INDEXADORES;IPCC;Informações adicionais;0.2324;0.5362;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1985-05-18;DIVORCIADO;MASCULINO;1;1;0;60;18;2022-04-02T15:05:27.703Z;21803070586845;OUTRO;01;TRIMESTRAL;18226.4742;BRL;2022-04-02T12:17:09.626Z;262042.7901;BRL;2018;94444109.2473;BRL;13931212.0298;BRL;46415175.8735;BRL;6860167621737;56540968714505976980218123783963645169476;Crédito imobiliário;FINANCIAMENTOS_RURAIS;CUSTEIO;2019-11-10;2024-02-15;2025-01-23;93592.0072;BRL;2028-10-18;SEMESTRAL;Informações adicionais sobre periodicidade;2020-05-20;0.3644;SAC;NA;EFETIVA;COMPOSTO;AM;30/360;POS_FIXADO;SEM_SUB_TIPO_INDEXADOR;Informações adicionais;0.1053;0.8061;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.1392;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.8334;
1993-10-15;DIVORCIADO;MASCULINO;1;1;5;61;19;2022-04-01T21:03:27.097Z;84403687535393;OUTRO;01;ANUAL;4485.0491;BRL;2022-04-02T10:03:48.946Z;956582.7199;BRL;2018;38415788.2332;BRL;89702009.7456;BRL;85972186.5295;BRL;4696521312808;28464686565740615485948032506990944775730;Crédito imobiliário;FINANCIAMENTOS_IMOBILIARIOS;INVESTIMENTO;2021-08-03;2027-02-06;2028-11-01;791977.4238;BRL;2029-12-08;OUTROS;Informações adicionais sobre periodicidade;2019-04-13;0.6149;PRICE;NA;NOMINAL;SIMPLES;AM;21/252;POS_FIXADO;OUTRAS_TAXAS_POS_FIXADAS;Informações adicionais;0.7292;0.9164;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1962-01-05;SOLTEIRO;NAO_DISPONIVEL;1;1;5;58;12;2022-04-02T00:01:43.100Z;25132023665310;CBO;01;SEMANAL;28.3337;BRL;2022-04-01T23:49:50.284Z;404987.4619;BRL;2018;54643604.1888;BRL;576619.0502;BRL;79791921.9463;BRL;8665442466299;85929449839263235386028971224881641853136;Crédito por associação;FINANCIAMENTOS_RURAIS;MICROCREDITO;2018-01-09;2025-12-25;2028-06-05;37492.9085;BRL;2029-09-19;SEMANAL;Informações adicionais sobre periodicidade;2019-10-08;0.9325;SAM;NA;EFETIVA;SIMPLES;AA;30/365;INDICES_PRECOS;IPCC;Informações adicionais;0.819;0.3411;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.8479;
1982-04-20;VIUVO;FEMININO;1;1;2;48;12;2022-04-02T00:47:36.379Z;55338607861165;OUTRO;01;QUINZENAL;3220.0411;BRL;2022-04-02T16:14:13.161Z;56085.3673;BRL;2019;40709470.7627;BRL;64404380.3366;BRL;5546050.3748;BRL;1453151697165;95688472029449188824164566928556618340756;Crédito consignado;FINANCIAMENTOS_RURAIS;COMERCIALIZACAO;2020-07-29;2020-12-26;2021-11-19;86904.2512;BRL;2028-04-14;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2021-09-05;0.542;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;COMPOSTO;AM;30/365;FLUTUANTES;PRE_FIXADO;Informações adicionais;0.1875;0.5235;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.24;
1949-04-27;SOLTEIRO;OUTRO;1;1;2;25;19;2022-04-02T03:28:28.757Z;05784478133807;RECEITA_FEDERAL;01;DIARIA;3402.8637;BRL;2022-04-02T05:18:16.595Z;160486.6946;BRL;2021;25017453.9783;BRL;68060466.2453;BRL;4619121.1032;BRL;6196717679848;31241638450270317337657645342246315619760;Crédito consignado;FINANCIAMENTOS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2020-09-21;2021-01-21;2023-08-10;13997.3761;BRL;2027-12-08;MENSAL;Informações adicionais sobre periodicidade;2020-03-09;0.6429;SAM;NA;EFETIVA;COMPOSTO;AM;21/252;INDICES_PRECOS;SELIC;Informações adicionais;0.8726;0.7725;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1986-10-12;DIVORCIADO;OUTRO;1;1;2;28;9;2022-04-02T02:09:01.460Z;81225553205706;OUTRO;01;TRIMESTRAL;3982.715;BRL;2022-04-02T05:23:37.748Z;2650913.089;BRL;2021;37391465.0678;BRL;79656332.1937;BRL;95071923.0625;BRL;5141004836176;00978920191636504025631029324076135954086;Crédito por associação;FINANCIAMENTOS;INVESTIMENTO;2021-03-09;2027-08-31;2027-11-28;179998.8874;BRL;2029-06-09;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2018-01-20;0.9489;OUTROS;NA;EFETIVA;COMPOSTO;AA;30/360;POS_FIXADO;SEM_SUB_TIPO_INDEXADOR;Informações adicionais;0.0976;0.2309;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.4401;
1948-12-04;CASADO;FEMININO;1;1;0;40;17;2022-04-02T16:31:00.160Z;31788836514820;RECEITA_FEDERAL;01;QUINZENAL;2484.3065;BRL;2022-04-02T15:35:12.925Z;51457.381;BRL;2020;11416961.7032;BRL;49691160.2814;BRL;60910563.2985;BRL;3880605605723;18024098526453104868694389544610281272304;Crédito renovável misto ou rotativo;FINANCIAMENTOS_RURAIS;INVESTIMENTO;2020-06-08;2021-03-19;2022-04-02;52467.6365;BRL;2023-05-28;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2020-07-18;0.1626;OUTROS;NA;NOMINAL;COMPOSTO;AA;30/365;OUTROS_INDEXADORES;OUTRAS_TAXAS_FLUTUANTES;Informações adicionais;0.7951;0.104;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;49691160.28;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.9376;
1977-09-02;VIUVO;FEMININO;1;1;2;42;6;2022-04-02T01:50:48.814Z;47102304725101;CBO;01;MENSAL;2162.7085;BRL;2022-04-02T15:17:31.416Z;15887.3997;BRL;2020;83467698.3902;BRL;43259844.787;BRL;10488562.7432;BRL;3262364259729;64745112197938560246018418228678318531912;Cartão de Crédito;FINANCIAMENTOS_RURAIS;AQUISICAO_BENS_OUTROS_BENS;2018-06-03;2018-09-22;2026-05-18;56141.1906;BRL;2028-08-26;SEMESTRAL;Informações adicionais sobre periodicidade;2019-10-28;0.216;SEM_SISTEMA_AMORTIZACAO;NA;EFETIVA;COMPOSTO;AM;30/365;INDICES_PRECOS;CDI;Informações adicionais;0.2674;0.5157;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.4325;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.4082;
1965-03-17;SOLTEIRO;NAO_DISPONIVEL;1;1;0;48;19;2022-04-02T12:57:48.242Z;52742183582490;CBO;01;DIARIA;33930.9617;BRL;2022-04-01T20:44:39.354Z;335739.8356;BRL;2019;98900051.5392;BRL;30460598.2323;BRL;54958976.2573;BRL;4944071310628;36996486822956640265519214022308908972177;Cartão de Crédito;FINANCIAMENTOS_RURAIS;INDUSTRIALIZACAO;2020-03-13;2025-06-08;2026-06-09;287218.4775;BRL;2027-12-08;OUTROS;Informações adicionais sobre periodicidade;2019-08-18;0.2295;OUTROS;NA;EFETIVA;SIMPLES;AA;30/360;PRE_FIXADO;IGPM;Informações adicionais;0.8669;0.2519;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;PERCENTUAL;;0.3045;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.8063;
1995-01-15;UNIAO_ESTAVEL;FEMININO;1;1;0;39;20;2022-04-02T13:44:27.934Z;33084164517732;OUTRO;01;ANUAL;1290.2341;BRL;2022-04-02T14:47:58.911Z;342108.6506;BRL;2020;78361618.0153;BRL;25812101.4661;BRL;63487021.3099;BRL;3997004390425;10742708939118631650522083124993830214404;Crédito consignado;FINANCIAMENTOS;MICROCREDITO;2020-07-16;2025-08-23;2026-06-24;62275.2804;BRL;2029-09-16;SEMESTRAL;Informações adicionais sobre periodicidade;2021-11-08;0.3812;SEM_SISTEMA_AMORTIZACAO;NA;NOMINAL;COMPOSTO;AA;21/252;POS_FIXADO;TR_TBF;Informações adicionais;0.8673;0.6726;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.258;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1989-05-28;VIUVO;MASCULINO;1;0;5;66;20;2022-04-02T02:13:43.066Z;24358585402142;OUTRO;01;MENSAL;4258.7875;BRL;2022-04-02T10:47:19.103Z;9187035.8754;BRL;2018;11260195.4509;BRL;85177231.3725;BRL;97448563.1235;BRL;7979634372262;50303376037179226259819730587615598541959;Crédito consignado;FINANCIAMENTOS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2021-11-24;2027-06-13;2028-07-30;112246.9577;BRL;2029-10-01;BIMESTRAL;Informações adicionais sobre periodicidade;2021-07-15;0.3468;SEM_SISTEMA_AMORTIZACAO;NA;EFETIVA;COMPOSTO;AA;30/365;POS_FIXADO;TLP;Informações adicionais;0.9279;0.3618;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;85177231.38;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1981-08-17;VIUVO;FEMININO;1;1;0;71;20;2022-04-02T12:52:53.290Z;86622372332097;OUTRO;01;QUINZENAL;2132.4188;BRL;2022-04-02T17:07:15.624Z;633235.6264;BRL;2017;1650775.7846;BRL;42654110.9577;BRL;89158410.2911;BRL;7933844754361;81743774458394615441601032250695357393041;Crédito por associação;FINANCIAMENTOS_RURAIS;AQUISICAO_BENS_OUTROS_BENS;2021-07-26;2023-04-13;2024-11-28;33355.3109;BRL;2028-06-10;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2021-02-26;0.6622;SAC;NA;NOMINAL;COMPOSTO;AM;21/252;SEM_TIPO_INDEXADOR;TCR_PRE;Informações adicionais;0.9663;0.2631;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;42654110.96;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1951-08-27;OUTRO;NAO_DISPONIVEL;1;1;2;64;6;2022-04-01T21:29:10.581Z;66866647844439;RECEITA_FEDERAL;01;SEM_FREQUENCIA_RENDA_INFORMADA;2368.6858;BRL;2022-04-02T01:24:54.566Z;380716.263;BRL;2018;30026541.6099;BRL;47378978.2455;BRL;24713711.9498;BRL;7635057217889;76434083832193012639747694693742912330082;Crédito pessoal;FINANCIAMENTOS_IMOBILIARIOS;FINANCIAMENTO_HABITACIONAL_EXCETO_SFH;2019-11-24;2021-11-24;2027-04-22;267589.4276;BRL;2029-10-20;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2018-08-21;0.6372;OUTROS;NA;EFETIVA;COMPOSTO;AA;30/360;CREDITO_RURAL;IPCC;Informações adicionais;0.9212;0.0074;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1976-08-05;VIUVO;FEMININO;1;1;0;43;3;2022-04-02T13:35:12.321Z;44770556587559;CBO;01;MENSAL;645.8729;BRL;2022-04-02T19:12:12.944Z;37188.3042;BRL;2020;49409624.5003;BRL;12926166.391;BRL;22816029.5865;BRL;0319948727334;31351990925235806236575391516007320815969;Crédito Universitário;FINANCIAMENTOS_IMOBILIARIOS;COMERCIALIZACAO;2018-07-08;2020-09-05;2021-04-19;119502.6432;BRL;2023-07-10;ANUAL;Informações adicionais sobre periodicidade;2018-10-21;0.4617;SAC;NA;EFETIVA;SIMPLES;AM;30/365;INDICES_PRECOS;TLP;Informações adicionais;0.6499;0.206;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1996-07-24;DIVORCIADO;OUTRO;1;1;1;37;20;2022-04-02T11:28:43.919Z;02805273340150;OUTRO;01;SEMESTRAL;1635.5539;BRL;2022-04-02T06:34:17.202Z;254600.7298;BRL;2020;67540714.4714;BRL;32717806.6287;BRL;4480770.7908;BRL;5299518355748;11266521460131214704747050725067768434386;Pagamentos quinzenais ou mensais;FINANCIAMENTOS_RURAIS;AQUISICAO_BENS_VEICULOS_AUTOMOTORES;2019-04-23;2019-09-11;2024-06-07;750813.8087;BRL;2026-05-06;PERIODICIDADE_NAO_REGULAR;Informações adicionais sobre periodicidade;2020-08-11;0.7116;SAC;NA;NOMINAL;COMPOSTO;AA;30/365;SEM_TIPO_INDEXADOR;TRFC_POS;Informações adicionais;0.4576;0.8615;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;FIXO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1965-03-29;DIVORCIADO;NAO_DISPONIVEL;1;1;0;24;13;2022-04-02T14:39:34.642Z;00655237320520;CBO;01;SEMESTRAL;4116.871;BRL;2022-04-01T23:51:00.056Z;73126.7348;BRL;2021;82293344.1573;BRL;82339184.2853;BRL;2621537.0981;BRL;0664089090526;67076457444926433833605344479642788753859;Crédito através de intermediários;FINANCIAMENTOS_IMOBILIARIOS;INVESTIMENTO;2018-02-08;2019-07-21;2021-07-17;248525.5764;BRL;2025-02-05;SEMESTRAL;Informações adicionais sobre periodicidade;2020-12-21;0.4807;SAC;NA;EFETIVA;SIMPLES;AA;30/360;OUTROS_INDEXADORES;LIBOR;Informações adicionais;0.4246;0.8617;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.8234;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.3936;
1942-01-14;VIUVO;NAO_DISPONIVEL;1;1;4;57;15;2022-04-02T08:48:04.234Z;02413441506311;RECEITA_FEDERAL;01;MENSAL;3393.775;BRL;2022-04-02T01:08:03.573Z;423132.7071;BRL;2019;84650906.1915;BRL;67878710.9798;BRL;56120941.6684;BRL;5754842847351;82200353950891744695657516419174985882841;Cheque especial;FINANCIAMENTOS_IMOBILIARIOS;CUSTEIO;2020-03-30;2026-10-22;2027-10-21;232525.0316;BRL;2027-11-17;SEMESTRAL;Informações adicionais sobre periodicidade;2021-11-18;0.2918;OUTROS;NA;NOMINAL;COMPOSTO;AM;21/252;FLUTUANTES;TR_TBF;Informações adicionais;0.3057;0.9414;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.6788;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1999-06-28;SEPARADO_JUDICIALMENTE;FEMININO;1;1;0;18;4;2022-04-02T15:16:51.855Z;12322406686063;OUTRO;01;TRIMESTRAL;969.6666;BRL;2022-04-02T14:02:50.636Z;1258.3452;BRL;2022;41960314.7956;BRL;19401392.8918;BRL;36330316.983;BRL;2029284746303;30421977639931207695361615195446422785470;Crédito imobiliário;FINANCIAMENTOS_IMOBILIARIOS;INVESTIMENTO;2018-10-11;2022-02-15;2022-02-21;662797.9085;BRL;2023-08-05;SEMANAL;Informações adicionais sobre periodicidade;2019-01-24;0.7125;OUTROS;NA;EFETIVA;COMPOSTO;AM;30/365;PRE_FIXADO;TR_TBF;Informações adicionais;0.4406;0.6136;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MAXIMO;;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;0.4729;
1954-11-16;CASADO;NAO_DISPONIVEL;1;0;4;54;15;2022-04-02T08:06:19.997Z;12353237523588;RECEITA_FEDERAL;01;QUINZENAL;3475.3474;BRL;2022-04-01T20:06:52.258Z;9809011.5805;BRL;2019;9220139.1873;BRL;69509995.4217;BRL;97165873.902;BRL;5725830216730;47301608581914837893165028343527245996479;Crédito através de intermediários;FINANCIAMENTOS_RURAIS;CUSTEIO;2021-11-20;2027-11-14;2028-06-01;295064.2181;BRL;2028-10-22;SEMANAL;Informações adicionais sobre periodicidade;2018-01-29;0.8354;PRICE;NA;EFETIVA;SIMPLES;AM;30/365;FLUTUANTES;LIBOR;Informações adicionais;0.2166;0.2411;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;UNICA;MINIMO;69509995.42;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1964-10-11;CASADO;OUTRO;1;1;5;42;3;2022-04-02T03:32:57.870Z;73878180833478;CBO;01;SEMANAL;14114.3214;BRL;2022-04-02T05:19:48.335Z;415909.1935;BRL;2020;98417603.673;BRL;9603063.0775;BRL;33347891.8749;BRL;3182294085383;70080006658892643867177060733537773939358;Crédito Pessoal Consignado;FINANCIAMENTOS;INVESTIMENTO;2019-05-03;2026-07-17;2028-03-13;180252.1675;BRL;2028-12-10;TRIMESTRAL;Informações adicionais sobre periodicidade;2019-05-27;0.8574;OUTROS;NA;NOMINAL;SIMPLES;AA;30/360;PRE_FIXADO;SELIC;Informações adicionais;0.2159;0.1378;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;PERCENTUAL;;0.0959;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
1998-03-23;VIUVO;OUTRO;1;1;1;56;16;2022-04-02T09:51:09.752Z;67763133412111;OUTRO;01;MENSAL;3059.7064;BRL;2022-04-02T02:51:34.578Z;328931.3789;BRL;2019;8643699.0603;BRL;61198006.7956;BRL;23055404.58;BRL;5859849456430;68843522042481594148803941847010979020608;Crédito consignado;FINANCIAMENTOS;CUSTEIO;2018-12-03;2024-11-22;2026-08-01;211030.6848;BRL;2029-11-25;SEM_PERIODICIDADE_REGULAR;Informações adicionais sobre periodicidade;2018-01-29;0.92;SAM;NA;NOMINAL;COMPOSTO;AA;30/365;FLUTUANTES;TCR_POS;Informações adicionais;0.9063;0.0837;Informações adicionais;Excesso em Conta;EXCESSO_CONTA;POR_PARCELA;MINIMO;61198006.8;;JUROS_REMUNERATORIOS_POR_ATRASO;Informações adicionais sobre encargos.;;
