Id;creliq;idade;status_civil;ocupacao;numero_dependentes;renda_mensal;valor_patrim;valor_financ;cred_aberto
356;1;51;SEPARADO_JUDICIALMENTE;1;2;3422.9827;106796.4196;152801.6883;9
357;1;61;DIVORCIADO;1;2;3848.5699;11910.8648;782562.8994;12
358;1;76;DIVORCIADO;1;1;1037.6411;170542.8128;791759.825;3
359;1;47;SEPARADO_JUDICIALMENTE;1;0;1919.3551;295785.1639;98228.3714;4
360;1;72;VIUVO;1;1;3214.1634;532100.6255;128559.2596;4
361;1;59;VIUVO;1;5;1527.3651;466089.9928;114124.8568;1
362;0;23;SOLTEIRO;1;2;4932.665;316719.3049;141738.088;5
363;1;48;UNIAO_ESTAVEL;1;1;2287.2929;221856.4505;87264.5588;12
364;1;18;UNIAO_ESTAVEL;1;0;547.315;175918.7908;252690.0843;8
365;1;54;DIVORCIADO;1;2;90650.2376;183259.5871;79087.1468;17
366;1;79;OUTRO;1;4;3488.0654;429094.3722;414298.0105;5
367;1;22;DIVORCIADO;1;0;766.4963;129187.4827;86781.2599;5
368;1;30;OUTRO;1;5;2164.544;484828.0206;269645.3381;5
369;1;71;SEPARADO_JUDICIALMENTE;1;1;246.4869;390768.5599;134033.3104;9
370;1;18;VIUVO;1;5;3833.7005;453017.0011;100279.882;6
371;1;42;UNIAO_ESTAVEL;1;3;906.3429;409420.0256;243907.343;0
372;1;19;CASADO;1;1;1637.0245;150010.5465;214611.9593;14
373;1;66;CASADO;1;2;2559.2836;343599.804;400460.4878;20
374;1;81;UNIAO_ESTAVEL;1;0;1297.347;9279.0224;198208.3874;8
375;1;32;SEPARADO_JUDICIALMENTE;1;0;4188.5107;265050.3214;11574.9242;4
376;1;66;SOLTEIRO;1;2;1582.6672;303045.6613;352739.11;16
377;1;24;UNIAO_ESTAVEL;1;1;1484.9238;312527.4193;825282.6653;2
378;1;45;UNIAO_ESTAVEL;1;0;2429.0108;389667.0891;871493.5123;16
379;1;52;DIVORCIADO;1;1;1490.6433;182078.0954;212345.0313;2
380;1;84;DIVORCIADO;1;2;2041.3125;337836.9272;111471.1626;8
381;1;40;SEPARADO_JUDICIALMENTE;1;0;2108.2876;163763.5709;160555.534;3
382;1;71;OUTRO;1;0;2641.304;87198.2779;631819.1868;13
383;1;59;DIVORCIADO;1;0;3116.8483;81882.3083;201250.325;12
384;1;48;UNIAO_ESTAVEL;1;2;607.2775;114516.4384;168381.0754;19
385;1;50;SOLTEIRO;1;3;920.8628;420838.1919;202606.6911;13
386;0;61;SOLTEIRO;1;2;4874.4469;231525.872;370435.8118;2
387;1;47;SEPARADO_JUDICIALMENTE;1;0;616.8851;330063.2222;158755.295;15
388;1;65;CASADO;1;1;3462.9454;256627.6315;74216.095;12
389;1;54;DIVORCIADO;1;0;3933.0099;600593.2513;181625.5757;16
390;1;56;SEPARADO_JUDICIALMENTE;1;2;3192.6234;102267.847;33242.4775;12
391;1;50;DIVORCIADO;1;1;727.2067;107341.005;102825.0369;14
392;1;61;OUTRO;1;0;1145.5384;741792.7494;992320.28;7
393;1;83;DIVORCIADO;1;2;706.4667;369420.4116;237961.764;9
394;1;77;DIVORCIADO;1;0;1808.4881;220069.5035;198115.9709;12
395;1;57;OUTRO;1;0;59.1927;54842.3057;285865.3058;20
396;1;18;VIUVO;1;2;737.4551;395043.804;87891.6062;20
397;1;66;DIVORCIADO;1;0;2055.9067;130137.2268;96819.808;16
398;1;70;VIUVO;1;1;2406.86;343837.5538;528125.6034;12
399;1;28;SOLTEIRO;1;0;203.6968;131223.4277;375576.0269;6
400;1;28;VIUVO;1;2;3958.2103;94045.2731;87827.7833;17
401;1;67;SOLTEIRO;1;1;3487.9892;371303.0342;29022.6927;14
402;1;51;OUTRO;1;0;2697.6764;231330.0606;880444.2508;20
403;1;38;VIUVO;1;1;3298.2238;255070.4274;281403.0395;7
404;1;21;CASADO;1;5;2114.1121;466406.4858;84132.5575;16
405;1;26;CASADO;1;0;581.537;184455.4519;82633.1402;2
406;1;29;UNIAO_ESTAVEL;1;1;49553.6435;164212.6948;925843.0402;9
407;1;75;SEPARADO_JUDICIALMENTE;1;0;976.5371;117415.27;267126.3533;5
408;1;45;SEPARADO_JUDICIALMENTE;1;2;709.6744;718399.744;640842.8334;12
409;1;30;UNIAO_ESTAVEL;1;0;3525.1019;632776.0409;541176.953;9
410;1;79;UNIAO_ESTAVEL;1;2;2787.1982;263983.403;827750.6689;0
411;1;78;CASADO;1;0;3857.8089;268988.6619;4240.2175;15
412;1;29;DIVORCIADO;1;0;22627.2223;644560.2963;292202.3527;15
413;1;51;DIVORCIADO;1;0;53.1837;186278.4093;176183.9728;8
414;1;81;UNIAO_ESTAVEL;1;5;1494.7753;477275.0612;272433.7307;9
415;1;26;CASADO;1;0;4005.5041;753034.2754;149575.414;19
416;1;73;CASADO;1;0;3596.8593;257879.7139;55018.218;8
417;1;35;SEPARADO_JUDICIALMENTE;0;0;4180.886;4425370.9318;60322.3029;4
418;0;85;OUTRO;1;2;4892.4833;17954.3952;282843.5035;13
419;1;43;CASADO;1;3;1503.5063;973792.0397;78126.4317;16
420;1;77;SOLTEIRO;1;0;2542.95;80278.9403;376249.7291;7
421;1;31;OUTRO;1;0;1927.8974;751277.9809;296554.733;8
422;1;83;UNIAO_ESTAVEL;1;0;1706.4698;84659.4822;99963.8398;14
423;1;81;SEPARADO_JUDICIALMENTE;1;2;3964.0332;59603.1427;668532.2346;10
424;1;68;SEPARADO_JUDICIALMENTE;1;0;3832.3099;138655.1491;228533.464;14
425;1;58;VIUVO;1;5;949.2887;486103.7843;198798.8874;14
426;1;64;SEPARADO_JUDICIALMENTE;1;4;3351.6426;493850.4234;40106.4874;20
427;1;74;CASADO;1;0;66173.7158;104484.8636;16676.349;3
428;1;26;SEPARADO_JUDICIALMENTE;1;1;3612.3746;731053.5426;106893.9621;16
429;1;26;UNIAO_ESTAVEL;1;5;3433.4265;410682.3796;223417.995;13
430;1;35;OUTRO;1;2;991.8963;54667.1528;720265.1805;17
431;1;27;OUTRO;1;2;62278.7966;207937.6487;709819.1521;15
432;1;75;OUTRO;1;1;62277.4647;819715.1614;624862.3208;14
433;1;57;SOLTEIRO;1;1;2722.63;200235.3563;394209.8635;10
434;1;64;UNIAO_ESTAVEL;1;1;1729.8191;175826.2297;241523.3029;0
435;1;73;CASADO;1;0;21086.9829;172907.5773;237176.49;8
436;1;44;SOLTEIRO;1;0;2219.4877;192752.3502;148223.2737;13
437;0;37;DIVORCIADO;1;5;4826.0569;480296.1111;205511.0436;16
438;1;46;CASADO;0;2;1110.3092;1803477.212;8801.8507;16
439;1;67;OUTRO;1;0;3083.4177;617777.0429;272559.9599;5
440;1;59;VIUVO;0;2;3112.1219;3665625.6919;103218.3366;6
441;1;73;UNIAO_ESTAVEL;1;3;8257.5293;441124.2939;286414.2807;5
442;1;72;UNIAO_ESTAVEL;1;0;1985.1285;23972.3552;242755.0596;1
443;1;58;SEPARADO_JUDICIALMENTE;1;0;2753.0044;615031.3338;699297.4053;4
444;1;20;DIVORCIADO;1;1;3795.7563;615131.7665;270461.1077;4
445;1;64;VIUVO;1;0;4164.4581;330510.5994;90919.7103;15
446;1;68;SOLTEIRO;1;2;3877.7707;385390.6644;236444.675;11
447;1;53;SOLTEIRO;1;2;2726.6556;306932.2528;381960.957;5
448;1;28;UNIAO_ESTAVEL;1;2;3086.8653;844551.9309;227976.7015;11
449;1;84;SEPARADO_JUDICIALMENTE;1;2;4742.9145;368803.7859;138419.916;19
450;1;41;UNIAO_ESTAVEL;1;5;3423.3828;437960.6785;245410.0982;4
451;1;47;CASADO;1;1;2016.7501;22557.207;198843.3216;10
452;1;23;OUTRO;1;2;1563.2658;61779.9264;748440.5823;8
453;1;52;UNIAO_ESTAVEL;1;2;26516.6608;251556.1245;420526.9115;17
454;1;70;UNIAO_ESTAVEL;1;5;2932.792;452537.0207;831589.3831;14
455;1;84;SOLTEIRO;1;3;3076.8527;469807.4321;6789.4392;9
456;0;60;UNIAO_ESTAVEL;1;2;4902.4208;75770.6865;499614.6918;3
457;1;68;SEPARADO_JUDICIALMENTE;1;0;4125.2412;356682.922;147546.1573;8
458;1;67;CASADO;0;0;3446.2453;6579140.3237;12281.5867;17
459;1;20;DIVORCIADO;1;2;1303.2248;11298.5774;210740.9135;17
460;1;26;VIUVO;1;0;4422.3726;298762.3188;204726.4328;10
461;1;37;OUTRO;1;3;2876.8863;9241946.9657;977010.9399;9
462;1;33;DIVORCIADO;1;4;4554.1523;901049.0235;197296.4861;0
463;1;47;OUTRO;1;3;597.1813;919586.8887;426539.4674;20
464;1;23;SOLTEIRO;1;1;4082.63;282107.9262;25204.0538;15
465;1;21;SOLTEIRO;1;2;1568.1715;313788.8225;80835.5966;9
466;1;22;OUTRO;1;4;38.5664;458355.0076;294082.1927;6
467;1;40;SOLTEIRO;1;0;2741.9273;545272.4148;9267.8861;5
468;1;34;CASADO;1;2;26.945;74086.6373;145989.2118;13
469;1;25;VIUVO;1;1;2847.7827;297809.6078;120308.9977;6
470;1;54;DIVORCIADO;1;1;1336.2487;354016.411;122964.1478;1
471;1;58;OUTRO;1;4;4243.852;421440.9992;993767.4486;20
472;1;24;DIVORCIADO;1;4;3477.0254;957605.9919;186673.661;9
473;1;29;VIUVO;1;1;322.1148;40099.2742;254112.8418;11
474;1;81;UNIAO_ESTAVEL;1;0;1770.5354;372307.0905;231885.0615;2
475;1;46;VIUVO;1;4;158.8417;962938.2185;86037.2946;18
476;1;18;UNIAO_ESTAVEL;1;0;4597.8716;265333.1697;232784.0272;0
477;1;62;SEPARADO_JUDICIALMENTE;1;1;2981.9644;83048.1321;78934.4922;19
478;1;33;SEPARADO_JUDICIALMENTE;1;1;19777.1897;525367.4879;242780.1451;11
479;1;38;CASADO;1;2;4223.3757;659181.0382;84867.2804;10
480;1;50;VIUVO;1;2;3680.574;295509.0861;174672.6945;5
481;1;54;CASADO;1;2;3650.525;87939.2966;191056.8775;5
482;1;79;UNIAO_ESTAVEL;1;2;3425.0763;1143196.5134;78037.7356;7
483;1;32;DIVORCIADO;1;2;1514.3746;310108.126;198720.7402;1
484;1;77;OUTRO;1;1;2324.0749;138550.1943;267025.1031;14
485;1;59;CASADO;1;1;476.9043;205133.6245;178246.8743;14
486;1;21;DIVORCIADO;1;1;1971.7367;9552.5153;190037.9453;10
487;1;53;DIVORCIADO;1;2;4052.2747;4013.6323;208128.8166;8
488;1;61;SOLTEIRO;1;0;2560.6752;393418.2035;8263.9566;11
489;1;50;SOLTEIRO;1;0;67734.5117;524598.1297;71460.0179;1
490;1;65;SEPARADO_JUDICIALMENTE;1;0;1244.9323;387349.4026;153933.2184;18
491;1;49;OUTRO;1;0;3779.5021;537754.6353;287246.4198;12
492;1;61;DIVORCIADO;1;1;1981.2889;336320.1679;776111.4477;4
493;1;81;VIUVO;1;1;29040.7784;6899746.8082;127311.747;17
494;1;71;CASADO;1;2;986.2449;309514.5914;108651.4624;10
495;1;55;SEPARADO_JUDICIALMENTE;0;2;599.8883;3505102.6845;156102.4128;10
496;1;72;DIVORCIADO;1;2;989.8648;282843.3947;97711.2533;10
497;1;81;SEPARADO_JUDICIALMENTE;1;3;21856.6045;416872.1699;271697.5168;10
498;1;55;DIVORCIADO;1;1;3775.0226;26514.717;11420.4008;9
499;1;59;UNIAO_ESTAVEL;1;1;42268.0868;213614.0281;174125.1155;14
500;1;23;SEPARADO_JUDICIALMENTE;1;1;373.7079;260365.5179;168203.4721;9
501;1;69;SOLTEIRO;1;0;217.5529;341698.7154;168012.1053;17
502;1;34;SOLTEIRO;1;2;3027.1865;33026.4413;254972.838;0
503;1;62;UNIAO_ESTAVEL;1;4;1071.0537;451927.686;120301.8025;13
504;1;53;CASADO;1;3;2321.2246;473140.6821;130069.7726;19
505;1;43;CASADO;1;0;4510.7531;31723.2874;298452.2928;20
506;1;65;SOLTEIRO;1;0;2026.7442;132558.6908;214786.0395;13
507;1;43;SEPARADO_JUDICIALMENTE;0;2;648.0293;7896857.362;276098.5447;15
508;1;34;CASADO;1;1;2007.3886;505545.8075;54112.8092;8
509;1;67;VIUVO;1;2;510.0483;351197.9463;53931.9947;16
510;1;54;DIVORCIADO;1;3;1323.3053;473754.5904;173248.8128;9
511;1;56;DIVORCIADO;1;3;2984.167;953031.1576;207541.0053;3
512;1;23;VIUVO;1;1;2104.1833;103400.6785;68373.7717;11
513;1;62;SOLTEIRO;1;4;2489.4494;400354.6347;64783.5797;2
514;1;21;CASADO;0;3;1142.1953;9036658.2734;51904.7686;15
515;1;72;UNIAO_ESTAVEL;1;5;3846.0295;421966.0587;238174.1267;19
516;1;71;SEPARADO_JUDICIALMENTE;1;0;1613.8256;349424.1009;128927.5985;2
517;1;44;CASADO;1;1;4524.9779;277168.7836;73639.1073;9
518;1;44;OUTRO;1;1;432.3038;213103.6069;890778.0531;13
519;1;83;DIVORCIADO;1;0;1549.1229;312059.9394;173609.3723;8
520;1;62;SEPARADO_JUDICIALMENTE;1;0;2907.2614;350928.6293;133617.2025;12
521;1;48;OUTRO;1;5;3071.7856;464146.6727;274125.4157;5
522;1;43;SEPARADO_JUDICIALMENTE;1;4;2593.3669;921433.973;156323.5805;15
523;1;52;OUTRO;1;1;2864.7586;221469.6185;451692.3603;0
524;1;56;OUTRO;1;0;3302.5127;168767.7832;273065.2669;6
525;1;83;VIUVO;1;2;4739.1068;376914.3215;99924.1976;10
526;1;20;UNIAO_ESTAVEL;1;3;4524.889;440542.0279;344140.8407;9
527;1;18;DIVORCIADO;1;2;14608.1041;364849.8417;209761.3483;12
528;1;26;CASADO;1;1;4136.0913;255158.2661;80860.8687;13
529;1;46;DIVORCIADO;1;2;2190.1934;887831.3976;205355.8528;19
530;1;54;UNIAO_ESTAVEL;1;1;667.6223;228509.4238;45349.7062;9
531;1;84;DIVORCIADO;1;5;1572.343;483855.7746;750124.5657;20
532;1;43;CASADO;1;5;3435.0319;405048.61;54517.7015;0
533;1;41;UNIAO_ESTAVEL;1;1;4711.3951;35393.7476;404408.2253;12
534;1;75;OUTRO;1;2;1097.4027;19677.933;592658.9418;4
535;1;63;DIVORCIADO;1;0;4628.8169;69707.2707;201055.5318;12
536;1;83;CASADO;1;1;1668.4018;266493.3244;94097.0038;9
537;1;30;CASADO;1;2;4229.7571;349027.3096;61211.7439;8
538;1;67;OUTRO;1;1;3425.0584;619016.2085;620601.1357;14
539;1;37;SEPARADO_JUDICIALMENTE;1;3;2244.6896;919709.6622;40489.8186;12
540;1;73;DIVORCIADO;1;0;4530.9004;393441.4246;210509.0756;12
541;1;63;DIVORCIADO;1;2;2821.028;530251.4596;188319.8773;17
542;1;58;UNIAO_ESTAVEL;1;1;211.9601;288938.0227;474904.5344;9
543;1;22;CASADO;1;0;5374.584;73599.8711;47238.1329;5
544;1;45;CASADO;1;1;4491.4405;154885.2399;416046.8277;9
545;1;46;CASADO;0;0;2426.2301;1929176.0563;203270.3931;15
546;1;51;VIUVO;1;2;1998.8744;4761369.2309;176546.8968;14
547;1;39;SOLTEIRO;1;2;3093.5803;71856.9291;63012.3481;6
548;1;40;SEPARADO_JUDICIALMENTE;1;1;3638.9251;259380.6447;149186.3555;17
549;1;72;SEPARADO_JUDICIALMENTE;1;2;271.4798;99977.7023;185410.5599;10
550;1;60;CASADO;1;0;4045.1096;216083.3524;43739.2605;8
551;1;72;UNIAO_ESTAVEL;1;1;1414.5516;320006.3583;232895.8979;4
552;1;31;UNIAO_ESTAVEL;1;1;3630.5422;288244.1686;418823.9125;5
553;1;65;OUTRO;1;2;2326.9163;275403.3946;806721.0198;15
554;1;60;SEPARADO_JUDICIALMENTE;1;3;4204.4375;415508.6254;137384.1782;4
555;1;57;DIVORCIADO;1;2;1512.7619;82415.7038;780466.0263;18
556;1;31;SEPARADO_JUDICIALMENTE;1;2;2036.2516;195872.3476;55050.5583;18
557;1;74;DIVORCIADO;1;1;90836.7657;70812.1428;78886.1866;5
558;1;73;OUTRO;1;2;2787.9603;215236.8931;524786.822;1
559;1;25;SOLTEIRO;1;2;3786.0544;144640.2817;37077.3186;13
560;1;36;VIUVO;1;0;590.4322;94167.0366;183969.1164;20
561;1;49;VIUVO;1;0;89040.0235;673010.8691;291275.0645;4
562;1;21;CASADO;1;1;2452.8956;238806.7029;91501.8619;14
563;1;41;SOLTEIRO;1;5;2746.0409;415151.7266;33980.8281;7
564;1;25;SOLTEIRO;1;5;2101.2203;484252.8464;369232.3166;3
565;1;30;CASADO;1;2;2412.0077;329984.2976;48662.4667;1
566;1;53;OUTRO;1;1;3487.7321;128270.3127;285922.0864;14
567;1;85;VIUVO;1;5;3177.3653;8945834.504;103784.8773;2
568;1;72;DIVORCIADO;1;1;834.6219;508937.9807;201907.3374;14
569;1;82;VIUVO;1;1;989.2944;134089.1444;109865.2729;20
570;1;79;SEPARADO_JUDICIALMENTE;1;5;1471.7212;936302.6229;170868.4923;10
571;1;19;UNIAO_ESTAVEL;1;2;1846.3567;96083.8019;247322.2446;9
572;1;80;SOLTEIRO;1;0;867.184;347720.6713;341356.493;0
573;1;67;SOLTEIRO;1;1;713.2835;697080.4359;10715.2704;7
574;1;47;SOLTEIRO;1;1;4332.643;757755.0517;1695.8443;18
575;1;50;UNIAO_ESTAVEL;1;0;1674.9485;77609.0222;224069.6944;13
576;1;30;UNIAO_ESTAVEL;1;2;2117.7224;507659.1097;229437.0177;13
577;1;48;OUTRO;1;0;3395.3922;721259.9454;286921.6749;0
578;1;71;VIUVO;1;2;3690.1894;246251.9921;156956.7067;18
579;1;42;SOLTEIRO;1;1;2612.7631;846596.4887;395999.2764;19
580;1;54;UNIAO_ESTAVEL;1;0;324.1011;46326.663;227341.6933;17
581;1;37;DIVORCIADO;0;2;4448.0329;6579861.664;243372.0956;18
582;1;55;SEPARADO_JUDICIALMENTE;1;2;2212.0953;20682.7786;256146.528;17
583;1;33;SOLTEIRO;1;2;4534.2089;326203.8399;30747.4898;14
584;1;30;UNIAO_ESTAVEL;1;0;196.2746;73565.9551;231855.1779;10
585;1;80;SOLTEIRO;1;2;3229.8771;156964.0916;2890.0923;9
586;1;29;SEPARADO_JUDICIALMENTE;1;0;391.963;228509.8931;60811.599;2
587;1;48;DIVORCIADO;1;1;146.3706;780014.7364;197427.2199;19
588;1;46;SEPARADO_JUDICIALMENTE;1;4;4188.7411;431202.9356;225589.6691;11
589;1;68;UNIAO_ESTAVEL;1;1;4147.4664;293871.0179;606969.8607;15
590;1;46;SEPARADO_JUDICIALMENTE;1;1;107.1765;188397.3976;218550.5247;16
591;1;46;DIVORCIADO;1;1;2371.4832;72072.0084;186404.9751;0
592;1;47;CASADO;1;0;1372.4366;122887.6287;90909.0439;19
593;1;32;OUTRO;1;1;4099.5703;97917.5733;771016.9831;6
594;1;60;SOLTEIRO;1;0;1631.2487;320470.0765;241817.6607;19
595;1;55;UNIAO_ESTAVEL;1;2;765.0745;154406.457;233383.8887;18
596;0;28;UNIAO_ESTAVEL;1;1;4986.4405;855364.9695;63960.7577;12
597;1;39;DIVORCIADO;1;2;2108.341;323566.2717;199693.0191;12
598;1;66;OUTRO;1;5;3701.1172;483859.9961;621620.033;8
599;1;51;SEPARADO_JUDICIALMENTE;1;1;1350.4742;362529.6187;668644.4099;2
600;1;43;SOLTEIRO;1;2;679.6016;311201.7022;243639.9793;12
601;1;28;OUTRO;0;4;1428.2691;9318594.9587;861392.2065;19
602;1;60;SEPARADO_JUDICIALMENTE;1;0;4139.3616;338451.2237;695300.7421;11
603;1;75;OUTRO;1;3;3174.2982;413048.6355;421246.4186;4
604;0;24;CASADO;1;1;4759.2654;103211.7911;53589.7285;1
605;1;53;UNIAO_ESTAVEL;1;4;2192.8774;457330.5228;827062.0994;20
606;1;75;SEPARADO_JUDICIALMENTE;1;1;2902.226;272198.4191;151720.7881;2
607;1;31;CASADO;1;0;47980.6384;319563.5133;164770.8122;19
608;1;63;DIVORCIADO;1;0;619.4388;196071.0508;191363.9785;9
609;1;74;OUTRO;1;1;4709.1267;334247.7521;279450.1455;15
610;1;31;DIVORCIADO;1;0;3766.7421;209627.4418;210683.9033;11
611;1;59;SEPARADO_JUDICIALMENTE;1;1;4428.5627;3665.0516;681921.9475;15
612;1;76;SOLTEIRO;1;2;856.0227;325217.0374;259760.4954;11
613;1;51;OUTRO;1;0;2532.5975;844416.7916;549821.8454;14
614;1;66;CASADO;1;0;3591.3918;12092.1127;210832.2427;16
615;1;61;OUTRO;1;0;84921.8242;20281.5299;751892.0496;17
616;1;41;SOLTEIRO;1;0;2820.9005;871951.9809;151326.1851;6
617;1;70;OUTRO;1;2;2114.2172;343871.955;899070.6845;2
618;1;67;UNIAO_ESTAVEL;1;1;3982.0644;177035.9856;684533.2805;5
619;1;64;CASADO;1;3;2532.806;419447.5251;272890.6432;12
620;1;70;SEPARADO_JUDICIALMENTE;1;0;3624.7736;544681.0466;92656.4854;0
621;1;43;UNIAO_ESTAVEL;1;1;3543.272;344066.6401;866219.3168;11
622;1;52;CASADO;1;0;1344.4115;774906.638;84951.0419;8
623;1;64;OUTRO;1;0;3179.26;884220.6485;298092.9209;11
624;1;25;VIUVO;1;0;71.6018;819295.1414;76275.3686;3
625;1;40;VIUVO;1;0;3472.3303;142856.2031;98759.7354;10
626;1;57;UNIAO_ESTAVEL;1;4;3742.3951;414488.4601;624247.7215;5
627;1;64;SOLTEIRO;1;4;2299.2458;465907.0714;109237.4628;16
628;1;70;UNIAO_ESTAVEL;1;0;2735.3808;289700.09;422568.824;0
629;1;54;SOLTEIRO;1;3;79286.8624;977146.6387;89590.8478;19
630;1;80;CASADO;1;1;4077.8001;257205.4769;101865.3745;9
631;1;23;SEPARADO_JUDICIALMENTE;1;1;3430.5911;20544.4028;170178.721;2
632;1;38;OUTRO;1;2;3411.0104;312856.3978;668950.9584;6
633;1;28;UNIAO_ESTAVEL;1;0;623.7716;154297.8623;886453.2356;6
634;1;76;CASADO;1;0;169.9369;141224.2967;250400.5419;15
635;1;51;OUTRO;1;0;1613.1013;337354.9337;807657.5244;6
636;1;44;UNIAO_ESTAVEL;1;2;3387.9501;128488.7563;232108.1822;14
637;1;26;CASADO;1;1;680.6188;234406.7423;68379.7372;1
638;1;83;DIVORCIADO;1;4;4651.1048;419717.0994;189732.751;20
639;1;80;OUTRO;1;2;1221.8259;195299.0853;952210.6793;4
640;1;18;VIUVO;1;1;2668.86;24781.0406;589830.0584;1
641;1;63;UNIAO_ESTAVEL;1;2;3291.4128;20405.1112;136262.9904;19
642;1;65;SOLTEIRO;1;0;203.7291;57179.1291;22634.6705;7
643;1;31;CASADO;1;5;3406.6983;490827.9017;69937.1273;2
644;1;32;OUTRO;1;0;1785.4465;272527.1147;297289.4673;10
645;1;53;SOLTEIRO;1;1;1388.5445;352367.5567;92200.37;5
646;1;22;SOLTEIRO;1;1;53626.0557;2287.8592;95869.9531;5
647;1;29;SEPARADO_JUDICIALMENTE;1;1;3078.3649;197691.5931;649763.3503;17
648;1;77;SOLTEIRO;1;5;497.4429;463294.0735;371919.8845;10
649;1;34;OUTRO;1;0;4564.2146;701424.1832;441871.3585;15
650;1;59;DIVORCIADO;1;4;2126.2823;414940.1044;17447.5061;20
651;1;68;VIUVO;1;5;1882.4742;493777.4176;515208.0043;11
652;1;37;OUTRO;1;0;1370.3747;10750.803;287062.5459;5
653;1;73;OUTRO;0;0;1975.424;5101274.2114;269892.9364;6
654;1;68;UNIAO_ESTAVEL;1;4;699.7398;421421.2562;250172.5139;13
655;1;26;SOLTEIRO;1;2;1830.0175;343735.6214;233481.699;11
656;1;51;CASADO;1;1;2753.6628;159753.8942;68930.7377;15
657;1;21;VIUVO;1;0;4651.7955;127966.4411;538763.311;2
658;1;21;OUTRO;1;2;3497.2243;112026.9821;907408.5787;7
659;1;52;SOLTEIRO;1;4;4348.8069;465254.1246;390710.862;16
660;1;74;DIVORCIADO;1;0;4305.7042;300072.0798;209892.6179;4
661;1;84;SEPARADO_JUDICIALMENTE;0;2;2878.9839;5592971.9673;155617.1818;18
662;1;61;DIVORCIADO;1;1;2592.6001;253160.4774;157159.9105;13
663;1;41;VIUVO;1;1;2939.0353;97719.2563;128878.7078;15
664;1;32;OUTRO;1;0;3947.1185;193085.154;286862.8283;4
665;1;20;CASADO;1;0;14.5218;243492.9427;60287.0586;4
666;1;82;UNIAO_ESTAVEL;1;2;513.0885;605666.3876;218629.5581;7
667;1;71;VIUVO;1;1;4171.3791;375051.2419;558086.8212;18
668;1;41;VIUVO;1;0;1305.5497;142548.1088;127006.2658;15
669;1;36;SOLTEIRO;1;4;491.233;401825.8401;364331.7643;5
670;0;63;CASADO;1;0;4864.9676;235210.6995;26999.5765;4
671;1;44;SEPARADO_JUDICIALMENTE;1;5;2274.3276;478939.8517;133514.3712;12
672;1;20;SEPARADO_JUDICIALMENTE;1;2;761.0096;373919.5658;177965.7944;8
673;1;71;SOLTEIRO;1;0;2344.5204;202864.2275;223416.6444;1
674;1;60;CASADO;1;1;771.9643;333936.5159;71913.8069;3
675;1;20;CASADO;1;2;94.5221;197498.4418;73626.3374;14
676;0;28;VIUVO;1;2;99675.2114;41384.4985;249057.019;16
677;1;75;CASADO;1;0;1700.1198;92177.3844;86317.3554;15
678;1;39;SEPARADO_JUDICIALMENTE;1;2;4597.2734;217039.6028;159885.6212;15
679;1;27;UNIAO_ESTAVEL;1;2;24783.3877;355438.147;117619.9997;20
680;1;43;SOLTEIRO;1;0;202.1113;355433.3896;19666.4842;12
681;1;49;DIVORCIADO;1;5;346.1294;436355.373;208215.9238;18
682;1;59;CASADO;1;3;3497.2172;494137.3042;400719.9152;11
683;1;84;DIVORCIADO;1;0;1216.5517;202929.4881;285773.6423;18
684;1;81;UNIAO_ESTAVEL;1;0;1258.8954;260997.525;255236.2246;1
685;1;79;DIVORCIADO;1;0;2208.4989;378966.2163;201942.6318;5
686;1;73;DIVORCIADO;1;0;2217.8544;360583.2695;177248.3757;7
687;1;73;CASADO;1;0;752.5068;309921.1669;134152.0063;9
688;1;35;SOLTEIRO;1;3;2660.313;437642.1243;40700.4305;20
689;1;81;OUTRO;1;0;1077.6382;28321.1903;908240.9515;19
690;0;30;DIVORCIADO;1;5;4840.1074;465002.0216;739072.978;13
691;1;18;CASADO;1;4;1897.2514;489392.9086;182568.4564;6
692;1;80;OUTRO;1;2;3883.7491;150149.7112;608473.3238;4
693;1;38;VIUVO;1;5;869.2494;486348.8601;190622.6852;15
694;1;74;SOLTEIRO;1;2;35305.6379;102941.926;115687.0593;9
695;1;76;UNIAO_ESTAVEL;1;2;2421.5933;36740.107;222302.6452;11
696;1;71;SOLTEIRO;1;0;1184.5723;13902.8097;273373.778;18
697;1;48;VIUVO;1;1;593.0624;185477.361;41991.2922;2
698;1;66;SOLTEIRO;1;1;786.8533;164812.0606;96595.8135;15
699;1;82;DIVORCIADO;1;2;4735.815;202845.8227;142507.0872;4
700;1;38;OUTRO;1;0;1937.8917;204505.8169;810092.7494;9
701;1;55;DIVORCIADO;1;0;3910.7309;224253.2341;50472.2383;5
702;1;31;UNIAO_ESTAVEL;1;2;870.2775;185580.0382;674844.4564;4
703;1;48;SOLTEIRO;1;3;22678.5811;476828.0657;208833.4445;16
704;1;22;SEPARADO_JUDICIALMENTE;1;0;4659.8615;507783.0014;144887.6373;0
705;1;28;OUTRO;1;1;3440.5102;566026.7685;259576.3045;3
706;1;25;SEPARADO_JUDICIALMENTE;1;2;3445.8078;52556.4912;159456.5265;10
707;1;42;DIVORCIADO;1;0;3896.4847;195291.7393;51707.1024;15
708;1;38;CASADO;1;5;2655.3501;915063.1167;253292.0965;11
709;1;18;CASADO;1;5;1142.6866;490183.2355;51628.2408;6
710;1;39;SOLTEIRO;1;1;408.4814;342693.2442;74863.8587;13
